Tree ID,Planting Date,Height (m),Status,Health,spc_latin,spc_common,Borough Code,Latitude,Longitude
007129,2016-05-31,10,True,Fair,Gleditsia triacanthos var. inermis,honeylocust,1,40.79911887,-73.95284203
640212,2016-07-25,12,True,Good,Zelkova serrata,Japanese zelkova,4,40.68458197,-73.80185864
518286,2016-12-15,8,True,Good,Acer rubrum,red maple,5,40.50241561,-74.23976876
315124,2016-10-12,2,True,Good,Acer platanoides,Norway maple,3,40.69636279,-73.93247969
435696,2016-11-06,3,True,Fair,Acer ginnala,Amur maple,2,40.84296544,-73.88121499
486398,2016-11-28,8,True,Good,Malus,crab apple,4,40.7822006,-73.81884329
694897,2016-09-02,23,True,Good,Platanus x acerifolia,London planetree,3,40.6432694,-73.88090462
085135,2016-07-22,2,True,Good,Carpinus betulus,European hornbeam,2,40.80558889,-73.87112732
019719,2016-06-15,7,True,Good,Acer saccharinum,silver maple,5,40.61942411,-74.09418387
669603,2016-08-17,11,True,Fair,Gleditsia triacanthos var. inermis,honeylocust,3,40.62278627,-74.00472773
065793,2016-07-14,32,True,Good,Quercus palustris,pin oak,2,40.88670981,-73.90301023
494370,2016-12-03,21,True,Good,Quercus palustris,pin oak,2,40.87686352,-73.8818439
623712,2016-07-12,17,True,Poor,Gleditsia triacanthos var. inermis,honeylocust,4,40.67622382,-73.81505171
708276,2016-09-11,11,True,Good,Acer,maple,3,40.59473653,-73.96343151
459732,2016-11-16,19,True,Fair,Platanus x acerifolia,London planetree,3,40.59258868,-73.99350731
257167,2016-09-25,5,True,Good,Quercus velutina,black oak,2,40.8369067,-73.91933665
305619,2016-10-10,4,True,Good,Quercus rubra,northern red oak,2,40.81778935,-73.8577876
185187,2016-08-29,2,True,Good,Cornus florida,flowering dogwood,2,40.84709083,-73.88431179
362913,2016-10-22,10,True,Good,Fraxinus pennsylvanica,green ash,5,40.53961442,-74.2045947
002784,2016-05-26,2,True,Good,Quercus palustris,pin oak,3,40.71678874,-73.95198971
516005,2016-12-14,9,True,Fair,Tilia cordata,littleleaf linden,2,40.84749402,-73.78886885
447667,2016-11-11,6,True,Good,Zelkova serrata,Japanese zelkova,2,40.82225113,-73.92906745
234222,2016-09-17,11,True,Fair,Fraxinus pennsylvanica,green ash,5,40.54418518,-74.21187699
653230,2016-08-03,7,True,Good,Zelkova serrata,Japanese zelkova,4,40.66355014,-73.76439356
694603,2016-09-02,22,True,Good,Platanus x acerifolia,London planetree,3,40.6165585,-73.94886422
513794,2016-12-12,17,True,Good,Gleditsia triacanthos var. inermis,honeylocust,3,40.68190889,-74.00054007
619630,2016-07-08,4,True,Good,Prunus virginiana,"'Schubert' chokecherry",3,40.61844818,-73.90704847
705198,2016-09-09,10,True,Good,Pyrus calleryana,Callery pear,4,40.68262582,-73.85862549
608203,2016-06-29,8,True,Good,Gymnocladus dioicus,Kentucky coffeetree,3,40.66758915,-73.94311894
101738,2016-07-29,11,True,Good,Gleditsia triacanthos var. inermis,honeylocust,2,40.81801738,-73.89429524
149694,2016-08-16,14,True,Good,Gleditsia triacanthos var. inermis,honeylocust,1,40.771085,-73.95171639
550389,2016-03-10,28,True,Good,Platanus x acerifolia,London planetree,5,40.61932212,-74.10131441
474300,2016-11-20,8,True,Good,Gleditsia triacanthos var. inermis,honeylocust,5,40.62055804,-74.15825669
505209,2016-12-08,2,True,Good,Syringa reticulata,Japanese tree lilac,2,40.81119658,-73.85874703
664880,2016-08-14,3,True,Good,Amelanchier,serviceberry,4,40.76955377,-73.77475034
082395,2016-07-21,9,True,Good,Quercus bicolor,swamp white oak,3,40.72804966,-73.95720835
521103,2016-12-16,6,True,Good,Prunus,cherry,4,40.73459779,-73.88234149
706883,2016-09-10,23,True,Good,Platanus x acerifolia,London planetree,3,40.59879181,-73.96889283
048908,2016-07-05,3,True,Good,Gleditsia triacanthos var. inermis,honeylocust,1,40.74083658,-74.00310269
225270,2016-09-15,14,True,Good,Platanus x acerifolia,London planetree,2,40.89469022,-73.8433318
674427,2016-08-22,4,False,,,,4,40.66553663,-73.81173518
332450,2016-10-15,2,True,Good,Gleditsia triacanthos var. inermis,honeylocust,2,40.84175156,-73.84324884
256432,2016-09-25,15,True,Good,Quercus palustris,pin oak,2,40.83184836,-73.92347762
091019,2016-07-25,6,True,Fair,Ostrya virginiana,American hophornbeam,3,40.69401451,-73.91535315
496736,2016-12-04,2,True,Good,Taxodium distichum,bald cypress,4,40.71060617,-73.8939349
046578,2016-07-02,2,True,Good,Zelkova serrata,Japanese zelkova,4,40.73098529,-73.82395471
046415,2016-07-02,11,True,Good,Tilia cordata,littleleaf linden,4,40.71277183,-73.78714324
566223,2016-05-26,10,True,Good,Pyrus calleryana,Callery pear,4,40.68939154,-73.74407755
569480,2016-05-30,11,True,Good,Fraxinus pennsylvanica,green ash,3,40.63829537,-73.94152157
211910,2016-09-09,8,True,Good,Prunus,cherry,5,40.56019229,-74.11681874
028259,2016-06-21,4,True,Fair,Pyrus calleryana,Callery pear,4,40.73060893,-73.85979929
642020,2016-07-27,5,True,Good,Metasequoia glyptostroboides,dawn redwood,4,40.76883436,-73.88948494
206143,2016-09-06,18,True,Good,Platanus x acerifolia,London planetree,3,40.61000629,-73.91270399
383936,2016-10-27,2,True,Good,Ginkgo biloba,ginkgo,3,40.64339458,-73.99853682
141953,2016-08-13,4,False,,,,1,40.78626568,-73.97562343
488888,2016-11-30,9,True,Good,Ulmus pumila,Siberian elm,2,40.86236715,-73.89976886
677207,2016-08-23,15,True,Good,Styphnolobium japonicum,Sophora,3,40.68372382,-73.93357703
049854,2016-07-05,13,True,Good,Gleditsia triacanthos var. inermis,honeylocust,1,40.72884033,-73.97608132
639304,2016-07-24,3,True,Good,Liquidambar styraciflua,sweetgum,4,40.69660315,-73.82680038
455039,2016-11-13,5,True,Good,Prunus,cherry,3,40.66466391,-73.88231237
407002,2016-10-30,9,True,Fair,Fraxinus pennsylvanica,green ash,3,40.67718405,-73.95391
075322,2016-07-17,19,True,Poor,Acer platanoides,Norway maple,4,40.74416382,-73.88181022
719070,2016-09-21,33,True,Good,Quercus palustris,pin oak,4,40.6829271,-73.81644193
103254,2016-07-29,19,True,Good,Gymnocladus dioicus,Kentucky coffeetree,1,40.72775446,-73.98370212
350166,2016-10-20,13,True,Fair,Pyrus calleryana,Callery pear,3,40.61522121,-74.03452768
343425,2016-10-18,15,True,Poor,Acer platanoides,Norway maple,4,40.6781097,-73.82689975
067990,2016-07-15,8,True,Good,Pyrus calleryana,Callery pear,1,40.74127523,-73.99412528
381518,2016-10-26,2,False,,,,3,40.63333527,-73.9494199
108973,2016-08-01,19,True,Good,Ulmus parvifolia,Chinese elm,3,40.68097575,-73.95900379
520247,2016-12-16,11,True,Good,Acer,maple,5,40.5318372,-74.16106302
631169,2016-07-18,2,True,Good,Crataegus,hawthorn,4,40.72584218,-73.77928375
221518,2016-09-13,24,True,Good,Fraxinus pennsylvanica,green ash,3,40.58987956,-73.9650676
042287,2016-06-30,11,True,Good,Prunus,cherry,3,40.65824645,-73.98065977
280357,2016-10-04,20,True,Fair,Acer rubrum,red maple,3,40.62996165,-73.96900365
153407,2016-08-17,12,True,Good,Gleditsia triacanthos var. inermis,honeylocust,1,40.73808934,-74.00086666
090949,2016-07-24,8,True,Good,Acer platanoides,Norway maple,4,40.70433675,-73.9024777
428516,2016-11-04,5,True,Good,Prunus,cherry,5,40.61891486,-74.08310791
572228,2016-06-01,24,True,Good,Acer saccharinum,silver maple,4,40.67761124,-73.72747894
297913,2016-10-08,10,True,Good,Gleditsia triacanthos var. inermis,honeylocust,1,40.77202537,-73.95788216
699570,2016-09-06,18,True,Good,Platanus x acerifolia,London planetree,3,40.65854957,-73.9251384
482618,2016-11-25,4,True,Good,Prunus,cherry,4,40.59419659,-73.77548925
609377,2016-06-30,5,True,Good,Quercus bicolor,swamp white oak,4,40.72316571,-73.80116806
174246,2016-08-25,11,True,Good,Zelkova serrata,Japanese zelkova,1,40.79066038,-73.96895022
529216,2016-12-21,10,True,Good,Ulmus parvifolia,Chinese elm,1,40.74204199,-74.00886339
283897,2016-10-05,6,True,Good,Pyrus calleryana,Callery pear,5,40.61265848,-74.16344767
659824,2016-08-09,13,True,Good,Zelkova serrata,Japanese zelkova,4,40.76437461,-73.79689058
661277,2016-08-11,2,True,Good,Prunus,cherry,4,40.74715784,-73.75716049
445985,2016-11-11,3,True,Good,Gleditsia triacanthos var. inermis,honeylocust,3,40.66193355,-73.87352685
429280,2016-11-04,24,True,Good,Platanus x acerifolia,London planetree,3,40.67613985,-73.86562252
042057,2016-06-30,27,True,Good,Quercus palustris,pin oak,5,40.62221719,-74.11887994
535802,2016-12-26,21,True,Good,Platanus x acerifolia,London planetree,5,40.54179833,-74.15136269
053054,2016-07-07,10,True,Good,Platanus x acerifolia,London planetree,4,40.70814786,-73.81792282
711895,2016-09-13,4,False,,,,4,40.76107181,-73.83532513
680472,2016-08-25,14,True,Good,Pyrus calleryana,Callery pear,3,40.68070364,-73.92071247
544029,2016-01-14,23,True,Good,Quercus palustris,pin oak,4,40.75177509,-73.82615874
264557,2016-09-27,4,True,Fair,Prunus,cherry,5,40.61079897,-74.0658693
691440,2016-08-31,10,True,Good,"Acer platanoides 'Crimson King'",crimson king maple,3,40.64250596,-73.90404048
505064,2016-12-08,1,True,Fair,Liquidambar styraciflua,sweetgum,4,40.66688268,-73.74439425
512121,2016-12-11,5,True,Good,Acer,maple,5,40.53378179,-74.16259893
120567,2016-08-05,3,True,Good,Gleditsia triacanthos var. inermis,honeylocust,3,40.64886416,-74.0065027
344025,2016-10-18,5,True,Fair,Quercus palustris,pin oak,1,40.82134647,-73.93864008
287104,2016-10-06,11,True,Good,Prunus,cherry,5,40.63188659,-74.10661165
598654,2016-06-22,7,True,Good,Prunus,cherry,4,40.71904093,-73.85172505
375868,2016-10-25,15,True,Fair,Fraxinus pennsylvanica,green ash,4,40.76326621,-73.88588547
502354,2016-12-08,6,False,,,,5,40.55004083,-74.17472311
121594,2016-08-05,10,True,Good,Pyrus calleryana,Callery pear,5,40.58854428,-74.14834474
519652,2016-12-15,12,True,Good,Pyrus calleryana,Callery pear,5,40.51367841,-74.24467803
500470,2016-12-07,15,True,Fair,Acer rubrum,red maple,5,40.54901011,-74.16889465
513969,2016-12-12,6,True,Good,Liquidambar styraciflua,sweetgum,3,40.64189947,-73.98277658
038062,2016-06-28,11,True,Good,Liquidambar styraciflua,sweetgum,3,40.65159735,-73.97514088
422128,2016-11-03,5,True,Fair,Quercus bicolor,swamp white oak,2,40.84430613,-73.90427203
507527,2016-12-09,12,True,Poor,Liquidambar styraciflua,sweetgum,5,40.54371287,-74.17349614
354554,2016-10-20,14,True,Good,Fraxinus pennsylvanica,green ash,2,40.83115103,-73.87914135
574397,2016-06-03,4,True,Good,Prunus cerasifera,purple-leaf plum,4,40.67581604,-73.74580267
536138,2016-12-26,14,True,Good,Quercus palustris,pin oak,5,40.54747805,-74.13771479
444502,2016-11-11,13,True,Good,Quercus palustris,pin oak,5,40.59253036,-74.09193943
015167,2016-06-09,32,True,Good,Platanus x acerifolia,London planetree,5,40.6375031,-74.10303898
334724,2016-10-15,3,True,Good,Prunus cerasifera,purple-leaf plum,5,40.54316789,-74.21779224
394735,2016-10-29,7,True,Good,Platanus x acerifolia,London planetree,5,40.61998109,-74.07549023
270328,2016-09-29,29,True,Good,Quercus palustris,pin oak,4,40.76200441,-73.76404782
635491,2016-07-20,22,True,Good,Fraxinus pennsylvanica,green ash,4,40.73122142,-73.78015458
606319,2016-06-28,3,True,Good,Ulmus parvifolia,Chinese elm,4,40.72989833,-73.80320537
036339,2016-06-26,29,True,Fair,Acer saccharinum,silver maple,5,40.59150982,-74.08576857
131812,2016-08-09,4,True,Good,Tilia americana,American linden,3,40.67220994,-73.93997997
629066,2016-07-16,15,True,Good,Acer platanoides,Norway maple,4,40.76585713,-73.81658177
201660,2016-09-04,11,True,Good,Pyrus calleryana,Callery pear,4,40.71506852,-73.85060968
098753,2016-07-28,12,True,Fair,Pyrus calleryana,Callery pear,5,40.58316693,-74.15152406
684523,2016-08-26,28,True,Good,Platanus x acerifolia,London planetree,3,40.63921945,-73.91884924
207880,2016-09-07,14,True,Good,Ulmus parvifolia,Chinese elm,4,40.74034386,-73.85958923
685425,2016-08-28,9,True,Good,Quercus alba,white oak,4,40.71433191,-73.80405331
512303,2016-12-11,4,True,Fair,Pyrus calleryana,Callery pear,5,40.54299778,-74.17548095
208073,2016-09-07,4,True,Poor,Tilia cordata,littleleaf linden,1,40.78381988,-73.97375204
614143,2016-07-05,34,True,Good,Platanus x acerifolia,London planetree,3,40.62429685,-74.03779696
313643,2016-10-12,6,True,Fair,Cornus kousa,kousa dogwood,4,40.72250283,-73.74190346
121374,2016-08-05,15,True,Good,Gleditsia triacanthos var. inermis,honeylocust,2,40.87014822,-73.88197227
584728,2016-06-13,11,True,Poor,Acer platanoides,Norway maple,3,40.63300654,-73.92674536
648452,2016-08-01,12,True,Good,"Acer platanoides 'Crimson King'",crimson king maple,4,40.77511873,-73.73796467
223479,2016-09-14,8,True,Fair,Metasequoia glyptostroboides,dawn redwood,4,40.72668882,-73.72224308
096856,2016-07-27,5,True,Good,Pyrus calleryana,Callery pear,3,40.68412098,-74.00225667
244466,2016-09-21,38,True,Good,Platanus x acerifolia,London planetree,4,40.75550079,-73.76415874
065403,2016-07-14,9,True,Good,Tilia cordata,littleleaf linden,2,40.88682997,-73.90070686
165286,2016-08-22,5,True,Good,Acer rubrum,red maple,2,40.83914941,-73.86710571
588355,2016-06-15,7,True,Fair,Pyrus calleryana,Callery pear,4,40.65365255,-73.73090317
228118,2016-09-15,14,True,Fair,Tilia tomentosa,silver linden,4,40.75549332,-73.87499624
254143,2016-09-24,5,True,Good,Gleditsia triacanthos var. inermis,honeylocust,3,40.68812929,-74.00008623
165278,2016-08-22,5,True,Good,Quercus bicolor,swamp white oak,2,40.83882385,-73.86727478
185483,2016-08-29,14,True,Good,Gleditsia triacanthos var. inermis,honeylocust,2,40.85392445,-73.88393647
461619,2016-11-16,1,True,Good,Amelanchier,serviceberry,5,40.56238968,-74.11148531
644252,2016-07-28,7,True,Good,Zelkova serrata,Japanese zelkova,4,40.73089267,-73.78406331
074360,2016-07-17,4,True,Good,Platanus x acerifolia,London planetree,1,40.79837615,-73.94799159
532869,2016-12-23,10,True,Fair,Liquidambar styraciflua,sweetgum,5,40.56205451,-74.15614061
720709,2016-09-22,7,True,Good,Acer ginnala,Amur maple,4,40.67993466,-73.78918529
455898,2016-11-13,8,True,Fair,Acer platanoides,Norway maple,4,40.77553015,-73.74736129
645627,2016-07-29,4,True,Good,Quercus palustris,pin oak,4,40.69425277,-73.85213738
332339,2016-10-15,3,True,Good,Gleditsia triacanthos var. inermis,honeylocust,2,40.84207719,-73.84285552
338142,2016-10-16,12,True,Good,Pyrus calleryana,Callery pear,5,40.5779828,-74.11910289
627831,2016-07-15,10,True,Fair,Gleditsia triacanthos var. inermis,honeylocust,4,40.66907874,-73.82145064
344885,2016-10-18,30,True,Good,Platanus x acerifolia,London planetree,4,40.76185583,-73.79071917
162711,2016-08-20,2,True,Good,Syringa reticulata,Japanese tree lilac,5,40.58292793,-74.09263986
502347,2016-12-08,12,True,Poor,Pyrus calleryana,Callery pear,5,40.55173181,-74.17427731
551855,2016-03-25,6,True,Fair,Acer platanoides,Norway maple,5,40.63529076,-74.09972144
693450,2016-09-02,10,True,Good,Gleditsia triacanthos var. inermis,honeylocust,4,40.69187819,-73.78582478
549257,2016-03-04,4,True,Good,Platanus x acerifolia,London planetree,3,40.66393744,-73.94891339
110977,2016-08-01,9,True,Good,Gleditsia triacanthos var. inermis,honeylocust,1,40.78817285,-73.95417963
498446,2016-12-05,7,True,Good,Acer platanoides,Norway maple,4,40.71536944,-73.91094112
405459,2016-10-30,14,True,Good,Liquidambar styraciflua,sweetgum,5,40.54723523,-74.18309323
447916,2016-11-11,16,True,Fair,Styphnolobium japonicum,Sophora,2,40.82462645,-73.8896691
562024,2016-05-19,17,True,Fair,Quercus palustris,pin oak,4,40.79165903,-73.80821512
556867,2016-05-07,9,True,Good,Tilia cordata,littleleaf linden,3,40.70289453,-73.95263115
465182,2016-11-17,20,True,Good,Ulmus americana,American elm,4,40.69987782,-73.88605073
099135,2016-07-28,2,True,Good,Tilia cordata,littleleaf linden,1,40.81889031,-73.95443807
291536,2016-10-07,4,True,Good,Zelkova serrata,Japanese zelkova,1,40.8366288,-73.93730754
219679,2016-09-12,11,True,Good,Quercus palustris,pin oak,4,40.73443676,-73.86532636
434083,2016-11-05,3,True,Poor,Gleditsia triacanthos var. inermis,honeylocust,3,40.67716412,-73.87672177
338863,2016-10-16,4,True,Fair,Crataegus,hawthorn,2,40.83804792,-73.9103453
295205,2016-10-07,16,True,Fair,Pyrus calleryana,Callery pear,4,40.74650993,-73.87625201
707548,2016-09-11,19,True,Good,Platanus x acerifolia,London planetree,3,40.5978942,-73.98073827
054080,2016-07-07,5,True,Good,Zelkova serrata,Japanese zelkova,3,40.69802214,-73.97724998
168506,2016-08-23,17,True,Good,Platanus x acerifolia,London planetree,3,40.64825587,-73.94440735
270374,2016-09-29,4,True,Poor,Tilia americana,American linden,3,40.70084478,-73.91786061
077514,2016-07-18,15,True,Fair,Gleditsia triacanthos var. inermis,honeylocust,3,40.70298706,-73.91233312
035483,2016-06-25,8,True,Good,Pyrus calleryana,Callery pear,5,40.50092512,-74.24899321
709423,2016-09-12,22,True,Good,Platanus x acerifolia,London planetree,3,40.6117073,-73.99148624
162365,2016-08-20,13,True,Fair,Gleditsia triacanthos var. inermis,honeylocust,4,40.57103087,-73.85802237
585017,2016-06-13,22,True,Fair,Platanus x acerifolia,London planetree,3,40.61797602,-73.90547092
326122,2016-10-14,5,True,Fair,Cercidiphyllum japonicum,katsura tree,2,40.84071378,-73.91949842
429478,2016-11-04,5,True,Good,Prunus virginiana,"'Schubert' chokecherry",4,40.76967638,-73.75318224
335209,2016-10-15,5,True,Good,Fraxinus pennsylvanica,green ash,3,40.70332918,-73.95045295
342052,2016-10-17,9,True,Good,Quercus bicolor,swamp white oak,3,40.63457207,-73.89984236
679428,2016-08-25,19,True,Fair,Acer platanoides,Norway maple,4,40.72948616,-73.82238393
351601,2016-10-20,20,True,Fair,Quercus palustris,pin oak,4,40.69247929,-73.81681174
687388,2016-08-29,7,True,Fair,Quercus palustris,pin oak,3,40.63137514,-74.01198463
294515,2016-10-07,13,True,Good,Ginkgo biloba,ginkgo,4,40.66455594,-73.73760111
695366,2016-09-03,11,True,Fair,Fraxinus pennsylvanica,green ash,3,40.65076787,-73.95163767
515370,2016-12-14,7,True,Good,Pyrus calleryana,Callery pear,5,40.53266585,-74.16804097
161941,2016-08-20,2,True,Good,Prunus virginiana,"'Schubert' chokecherry",5,40.58720339,-74.14921236
252527,2016-09-23,2,True,Fair,Syringa reticulata,Japanese tree lilac,5,40.53304867,-74.20678175
157195,2016-08-18,22,True,Fair,Acer saccharum,sugar maple,5,40.60798997,-74.11677478
541932,2016-12-30,26,True,Good,Platanus x acerifolia,London planetree,4,40.74066429,-73.8924472
277688,2016-10-02,17,True,Good,Platanus x acerifolia,London planetree,3,40.68650589,-73.99544419
504391,2016-12-08,6,True,Good,Acer rubrum,red maple,2,40.83012415,-73.88970197
033521,2016-06-24,7,True,Good,Prunus,cherry,5,40.5922765,-74.08545178
189659,2016-08-30,19,True,Good,Quercus palustris,pin oak,3,40.66843835,-73.9770751
059670,2016-07-11,5,True,Good,Gleditsia triacanthos var. inermis,honeylocust,4,40.70069202,-73.898493
518108,2016-12-15,18,True,Good,Platanus x acerifolia,London planetree,2,40.87934592,-73.82271908
707689,2016-09-11,2,True,Fair,Gleditsia triacanthos var. inermis,honeylocust,3,40.59920289,-73.97325759
086431,2016-07-22,4,True,Good,Pyrus calleryana,Callery pear,4,40.79336969,-73.84774329
559951,2016-05-16,7,True,Good,Zelkova serrata,Japanese zelkova,1,40.80605566,-73.9416707
387531,2016-10-27,5,True,Good,Prunus,cherry,5,40.61201849,-74.06523566
606730,2016-06-28,26,True,Good,Acer platanoides,Norway maple,4,40.72988271,-73.80050223
